Country,Year,gain,gain_delta,economic,governance,readiness,readiness_delta,social,capacity,ecosystems,exposure,food,habitat,health,infrastructure,sensitivity,vulnerability,vulnerability_delta,water,biome_threat,business,coast_area,coast_popn,corruption,d-Ppt,d-Temp,daly,dependency_natural,ecological_footprint,electrical_outages,energy_access,energy_sensit,enrollment,external,fertilizers,finan,fiscal,food_capacity,gov_spend,health_disease,imports,international_treaties,invest,irrigated,labor,life,machinery,malnutr,matern,mobiles,monetary,non_violence,protected_biomes,road_floods,road_paved,rule_of_law,rural_popn,sanit,slums,staff,threatened_species,trade,trade_transport,urban_concentration,urban_excess_growth,urban_risk,voice_accountability,water_access,water_disease,water_use,yield_cv,yld_proj
Algeria,1995,49.83036501,-7.825114493,0.558142857,0.251722645,0.368676851,-0.141442078,0.233009715,0.449678302,0.467716445,0.299884068,0.598080713,0.491181157,0.342818296,0.058747532,0.385596531,0.372069551,0.012646586,0.293725096,0.718482344,0.7,0.001,0.019,0.403403475,0.423517241,0.575,0.207499997,0.151028333,0.536584786,0.427,0.007,0.0,0.150811143,0.000497904,0.048207897,0.5,0.488,0.672650939,0.607,0.523316062,0.77,0.521832737,0.5,0.016516267,0.559,0.330682487,0.606490225,0.96,0.151793329,0.000184232,0.57,0.10869265,0.628823529,0.014485208,0.310999985,0.268625886,0.44,0.1,nan,0.84312,0.249546939,0.542,0.634,0.039525143,0.86357543,0.491805212,0.243071811,0.07,0.067333333,0.5265,0.08,0.665833338
Algeria,1996,50.68180477,-7.258868605,0.563571429,0.251722645,0.372783262,-0.141017562,0.239459656,0.432506683,0.46472382,0.300371657,0.524707093,0.495811327,0.339278822,0.058747532,0.361687705,0.359147167,0.00174563,0.294391765,0.718482344,0.7,0.001,0.019,0.403403475,0.423517241,0.575,0.207499997,0.159023151,0.536584786,0.427,0.007,0.0,0.170027286,0.000491641,0.048207897,0.5,0.488,0.670009202,0.655,0.523316062,0.47,0.495882173,0.5,0.016516267,0.559,0.325310292,0.6117737,0.830000019,0.140041605,0.000451595,0.56,0.10869265,0.628823529,0.014485208,0.310999985,0.268625886,0.4324,0.095999985,nan,0.839013334,0.249546939,0.542,0.634,0.037868984,0.88838244,0.491805212,0.243071811,0.078000031,0.067333333,0.5265,0.08,0.665833338
Algeria,1997,50.37104259,-7.618205816,0.574857143,0.227994156,0.371404647,-0.14469408,0.243545144,0.419489314,0.467649699,0.30088461,0.54741394,0.502488533,0.335628769,0.058747532,0.386086647,0.363983795,0.005300935,0.295058421,0.718482344,0.7,0.001,0.019,0.354385543,0.423517241,0.575,0.207499997,0.167017981,0.536584786,0.427,0.007,0.0,0.181164183,0.00027315,0.048207897,0.5,0.488,0.6738503,0.693,0.523316062,0.74,0.505442616,0.5,0.016516267,0.559,0.319486877,0.604091503,0.7,0.128289863,0.000661129,0.601,0.101337743,0.628823529,0.014485208,0.310999985,0.269640684,0.4248,0.091999969,nan,0.834906665,0.249546939,0.542,0.634,0.036542542,0.923094912,0.491805212,0.228259182,0.085999985,0.067333333,0.5265,0.08,0.665833338
Algeria,1998,50.82280197,-7.483055464,0.592285714,0.204265662,0.372473346,-0.148123489,0.247597873,0.402510311,0.464815919,0.301416117,0.502682815,0.507413734,0.331951475,0.058747532,0.376424425,0.356017307,-0.000895524,0.295725103,0.718482344,0.7,0.001,0.019,0.305367613,0.423517241,0.575,0.207499997,0.175012797,0.536584786,0.427,0.007,0.0,0.192301096,0.000321921,0.048207897,0.5,0.486,0.673063523,0.728,0.523316062,0.61,0.48044512,0.5,0.016516267,0.559,0.313232731,0.605665057,0.570000029,0.116538137,0.000673998,0.69,0.093982837,0.628823529,0.014485208,0.310999985,0.270655523,0.4172,0.088000031,nan,0.8308,0.249546939,0.542,0.634,0.035457325,0.948806134,0.491805212,0.213446537,0.094000015,0.067333333,0.5265,0.08,0.665833338
Algeria,1999,50.55320106,-8.128608602,0.565142857,0.228089643,0.370090692,-0.156798089,0.252022186,0.389683248,0.469557544,0.301955806,0.517369466,0.508496567,0.328508803,0.058747532,0.395306292,0.35902667,0.003572165,0.29639176,0.718482344,0.7,0.001,0.019,0.307447147,0.423517241,0.575,0.207499997,0.183007628,0.536584786,0.427,0.007,0.0,0.203438,0.000711285,0.048207897,0.5,0.487,0.668783449,0.633,0.523316062,0.84,0.500900035,0.5,0.016516267,0.559,0.306539072,0.614225205,0.44000001,0.104786403,0.002657895,0.74,0.138261533,0.628823529,0.014485208,0.310999985,0.271799612,0.4096,0.084000015,nan,0.828199998,0.249546939,0.396,0.634,0.034478445,0.955199179,0.491805212,0.238560247,0.101999969,0.067333333,0.5265,0.08,0.665833338
Algeria,2000,52.33307428,-6.682680858,0.622571429,0.251913628,0.401627111,-0.131969816,0.256748171,0.374686016,0.470890012,0.302497044,0.496903106,0.506441565,0.324999099,0.058747532,0.39537293,0.354965626,-0.000518748,0.297058429,0.718482344,0.7,0.001,0.019,0.30952669,0.423517241,0.575,0.207499997,0.191002439,0.536584786,0.427,0.007,0.0,0.216236074,0.001027238,0.048207897,0.5,0.647,0.663585297,0.633,0.523316062,0.86,0.500900035,0.5,0.016516267,0.559,0.299516633,0.624621509,0.31,0.093034669,0.003129498,0.782,0.182540228,0.628823529,0.014485208,0.310999985,0.272943691,0.402,0.08,nan,0.825599995,0.249546939,0.596,0.634,0.033519728,0.945882886,0.491805212,0.263673967,0.11,0.067333333,0.5265,0.08,0.665833338
Algeria,2001,53.45451623,-5.862546314,0.669428571,0.252196217,0.427041821,-0.112227135,0.278705091,0.405632787,0.470081568,0.302062146,0.525225818,0.496934176,0.322700227,0.058205871,0.378763884,0.357951496,0.002938471,0.297725098,0.718482344,0.7,0.001,0.019,0.310686874,0.423517241,0.575,0.207499997,0.186151773,0.536584786,0.427,0.007,0.0,0.229034143,0.001302576,0.048207897,0.5,0.646,0.65552153,0.712,0.523316062,0.72,0.500900035,0.7,0.016516267,0.559,0.292377609,0.640749044,0.635000038,0.088705115,0.003586287,0.828,0.169717789,0.628823529,0.014485208,0.307750015,0.325787985,0.395,0.075999985,nan,0.823000003,0.249546939,0.6,0.634,0.032716716,0.899148951,0.491805212,0.276183987,0.118000031,0.067333333,0.5265,0.08,0.665833338
Algeria,2002,52.40456175,-7.322515805,0.627428571,0.252478794,0.418515831,-0.126423905,0.306002548,0.43707586,0.469273123,0.301627739,0.60268181,0.495061834,0.320247732,0.057664196,0.389411805,0.370424596,0.017788842,0.298391755,0.718482344,0.7,0.001,0.019,0.311847053,0.423517241,0.575,0.207499997,0.181301102,0.536584786,0.427,0.007,0.0,0.251919857,0.000492775,0.048207897,0.3,0.65,0.65225752,0.749,0.523316062,0.87,0.500900035,0.7,0.016516267,0.559,0.285401999,0.647277064,0.96,0.08437556,0.015910996,0.789,0.156895331,0.628823529,0.014485208,0.304499969,0.378632289,0.388,0.071999969,nan,0.8204,0.249546939,0.504,0.634,0.031920103,0.890583853,0.491805212,0.288693998,0.125999985,0.067333333,0.5265,0.08,0.665833338
Algeria,2003,53.203737,-7.053964234,0.619571429,0.260880065,0.422350163,-0.129086007,0.320858573,0.417864905,0.468464675,0.301193191,0.536548786,0.492094756,0.318666571,0.057122535,0.370456605,0.358275423,0.009658663,0.299058437,0.718482344,0.7,0.001,0.019,0.36547192,0.423517241,0.575,0.207499997,0.176450416,0.536584786,0.421600008,0.007,0.0,0.268208143,0.000885306,0.030008663,0.3,0.652,0.659126017,0.624,0.523316062,0.66,0.500900035,0.7,0.016516267,0.559,0.278820048,0.651739304,0.773333359,0.080046013,0.050376755,0.811,0.138828027,0.628823529,0.014485208,0.30125,0.389679198,0.381,0.068000031,nan,0.821431999,0.249546939,0.55,0.634,0.031121667,0.881946893,0.491805212,0.278340248,0.134000015,0.067333333,0.5265,0.08,0.665833338
Algeria,2004,54.24504504,-6.226313498,0.600571429,0.311288351,0.435766844,-0.1190005,0.340505892,0.393193624,0.46765623,0.300759426,0.497904592,0.489392525,0.31702411,0.056580873,0.369874936,0.350865943,0.003352978,0.299725093,0.718482344,0.7,0.001,0.019,0.372730928,0.423517241,0.575,0.207499997,0.171599746,0.536584786,0.416200018,0.007,0.0,0.276537571,0.000446145,0.125475777,0.3,0.741,0.610927532,0.618,0.523316062,0.67,0.500900035,0.5,0.018925106,0.559,0.272701999,0.652669158,0.586666679,0.075716458,0.167455748,0.801,0.213164652,0.628823529,0.014485208,0.298000031,0.38175223,0.374,0.064000015,nan,0.822463999,0.249546939,0.544,0.634,0.030333395,0.874624002,0.491805212,0.347969471,0.141999969,0.067333333,0.5265,0.08,0.665833338
Algeria,2005,56.47263843,-4.4354184,0.632714286,0.356438606,0.477854953,-0.08472117,0.392792191,0.377114161,0.466847784,0.300325787,0.488497897,0.486946037,0.315597733,0.055222536,0.376558302,0.348402184,0.001919488,0.300391762,0.718482344,0.748,0.001,0.019,0.415067065,0.423517241,0.575,0.207499997,0.166749068,0.536584786,0.41079998,0.007,0.0,0.302301286,0.000810321,0.037149514,0.3,0.739,0.648154041,0.744,0.523316062,0.77,0.500900035,0.5,0.02044679,0.574,0.267077121,0.666542404,0.4,0.0713869,0.461538437,0.788,0.302299285,0.628823529,0.014485208,0.289850006,0.358306068,0.367,0.06,nan,0.823495998,0.249546939,0.61,0.634,0.029546756,0.868578238,0.491805212,0.351949467,0.15,0.067333333,0.5265,0.08,0.665833338
Algeria,2006,56.96473626,-4.006157955,0.626428571,0.333044841,0.482648826,-0.083504979,0.440546483,0.373601446,0.466847784,0.300278514,0.468449398,0.478238913,0.314480008,0.053864198,0.364813198,0.343354101,-0.00590091,0.300725103,0.718482344,0.737,0.001,0.019,0.409590954,0.423517241,0.575,0.207499997,0.166749068,0.536584786,0.40539999,0.007,0.0,0.310470143,0.000908181,0.066313253,0.2,0.739,0.624263052,0.742,0.523316062,0.68,0.500900035,0.5,0.020972125,0.576,0.261894194,0.685160643,0.4,0.068733618,0.698703047,0.807,0.2783064,0.628823529,0.014485208,0.281699982,0.373817782,0.3606,0.058000031,nan,0.824527998,0.249546939,0.66,0.634,0.028932208,0.831057155,0.491805212,0.311237168,0.154000015,0.067333333,0.5265,0.08,0.665833338
Algeria,2007,57.59683237,-3.520766513,0.63,0.325758597,0.493890242,-0.076807659,0.480542208,0.371675591,0.466847784,0.300231398,0.464333891,0.475942425,0.313364633,0.052505874,0.36238431,0.341953594,-0.008581203,0.301058432,0.718482344,0.736,0.001,0.019,0.397450822,0.423517241,0.575,0.207499997,0.166749068,0.536584786,0.4,0.007,0.0,0.343622571,0.000749419,0.074807873,0.3,0.738,0.61597001,0.746,0.523316062,0.67,0.500900035,0.4,0.02436394,0.57,0.256981999,0.693252109,0.4,0.066080324,0.903223592,0.802,0.277528222,0.628823529,0.014485208,0.273550034,0.361392258,0.3542,0.055999985,nan,0.82556,0.249546939,0.688,0.634,0.028319706,0.825587205,0.491805212,0.302296749,0.158000031,0.067333333,0.5265,0.08,0.665833338
Algeria,2008,58.01230354,-3.37984835,0.644,0.326037488,0.5014844,-0.074759169,0.486910513,0.370965277,0.466847784,0.30018657,0.465541629,0.4722594,0.312078714,0.051147535,0.360938612,0.341238329,-0.009305287,0.30139176,0.718482344,0.725,0.001,0.019,0.389945828,0.423517241,0.575,0.207499997,0.166749068,0.536584786,0.4,0.007,0.0,0.391715077,0.000450116,0.042883563,0.3,0.77,0.629616438,0.741,0.523316062,0.67,0.500900035,0.5,0.021831978,0.555,0.252219072,0.697883563,0.4,0.063427038,0.872398759,0.786,0.284330508,0.628823529,0.014485208,0.2654,0.355317082,0.3478,0.054000015,nan,0.82556,0.249546939,0.686,0.618666673,0.027736941,0.823088172,0.491805212,0.303836128,0.161999969,0.067333333,0.5265,0.08,0.665833338
Algeria,2009,58.23468735,-3.453438852,0.635285714,0.313518107,0.505072464,-0.0746361,0.523009155,0.369082208,0.466847784,0.300145175,0.464779982,0.469342089,0.310871532,0.050199725,0.36004548,0.340378717,-0.007520355,0.301725088,0.718482344,0.712,0.001,0.019,0.391287909,0.423517241,0.575,0.207499997,0.166749068,0.536584786,0.4,0.007,0.0,0.439807571,0.00053446,0.039223333,0.3,0.772,0.631446552,0.734,0.523316062,0.67,0.500900035,0.45,0.021831978,0.564,0.247544926,0.697883563,0.4,0.060773749,1.0,0.772,0.254459405,0.628823529,0.014485208,0.25971314,0.347219895,0.3414,0.051999969,nan,0.82556,0.249546939,0.707,0.60333333,0.027198801,0.824373103,0.491805212,0.294807008,0.165999985,0.067333333,0.5265,0.08,0.665833338
Algeria,2010,57.34755699,-4.501402417,0.590714286,0.317191267,0.486662597,-0.096318312,0.517398342,0.367023989,0.466847784,0.300107747,0.463713643,0.467030136,0.309638807,0.050199725,0.359855034,0.339711457,-0.008220801,0.302058429,0.718482344,0.694,0.001,0.019,0.403573012,0.423517241,0.575,0.207499997,0.166749068,0.536584786,0.4,0.007,0.0,0.439479857,0.000387011,0.039223333,0.3,0.835,0.631446552,0.624,0.523316062,0.67,0.500900035,0.2,0.021831978,0.529,0.242949316,0.697883563,0.4,0.058120458,1.0,0.754,0.249759631,0.628823529,0.014485208,0.25971314,0.34821517,0.335001965,0.05,nan,0.82556,0.249546939,0.728,0.588,0.026712236,0.828633234,0.491805212,0.298241158,0.17,0.067333333,0.5265,0.08,0.665833338
Algeria,2011,56.90791413,-4.738902814,0.566857143,0.317191267,0.47786974,-0.102189008,0.519898342,0.367023989,0.466847784,0.300107747,0.463713643,0.467030136,0.309638807,0.050199725,0.359855034,0.339711457,-0.009208862,0.302058429,0.718482344,0.663,0.001,0.019,0.403573012,0.423517241,0.575,0.207499997,0.166749068,0.536584786,0.4,0.007,0.0,0.439479857,0.000387011,0.039223333,0.3,0.835,0.631446552,0.479,0.523316062,0.67,0.500900035,0.2,0.021831978,0.544,0.242949316,0.697883563,0.4,0.058120458,1.0,0.763,0.249759631,0.628823529,0.014485208,0.25971314,0.34821517,0.335001965,0.05,nan,0.82556,0.249546939,0.728,0.588,0.026712236,0.828633234,0.491805212,0.298241158,0.17,0.067333333,0.5265,0.08,0.665833338
Andorra,1995,nan,nan,nan,0.799402731,nan,nan,0.368424315,nan,0.513104575,0.192783086,nan,0.200037498,0.204552375,nan,nan,nan,nan,0.1893249,0.166666667,nan,0.0,0.0,0.771588244,0.396624498,0.55,0.067499999,nan,nan,nan,0.0,nan,0.098053571,0.0,nan,nan,nan,nan,nan,0.083989502,nan,1.0,nan,nan,nan,nan,1.0,0.0,nan,0.048515261,nan,nan,0.663529412,nan,nan,0.798749585,0.063,0.0,0.0,0.66672,0.222222222,nan,nan,0.343050193,0.4570998,0.0,0.827217217,0.0,0.0,nan,0.32,nan
Andorra,1996,nan,nan,nan,0.799402731,nan,nan,0.37741836,nan,0.513104575,0.192617621,nan,0.167614568,0.202512376,nan,nan,nan,nan,0.1893249,0.166666667,nan,0.0,0.0,0.771588244,0.396624498,0.55,0.067499999,nan,nan,nan,0.0,nan,0.098053571,0.0,nan,nan,nan,nan,nan,0.083989502,nan,1.0,nan,nan,nan,nan,1.0,0.0,nan,0.093485486,nan,nan,0.663529412,nan,nan,0.798749585,0.0656,0.0,0.0,0.658560004,0.222222222,nan,nan,0.341395542,0.329062731,0.0,0.827217217,0.0,0.0,nan,0.32,nan
Andorra,1997,nan,nan,nan,0.799591792,nan,nan,0.389084418,nan,0.508021396,0.193090501,nan,0.336531087,0.200472375,nan,nan,nan,nan,0.1893249,0.166666667,nan,0.0,0.0,0.773664618,0.396624498,0.55,0.067499999,nan,nan,nan,0.0,nan,0.098053571,0.0,nan,nan,nan,nan,nan,0.083989502,nan,0.979667284,nan,nan,nan,nan,1.0,0.0,nan,0.147531863,nan,nan,0.663529412,nan,nan,0.800891542,0.0682,0.0,0.0,0.6504,0.222222222,nan,nan,0.346124347,1.0,0.0,0.825518966,0.0,0.0,nan,0.32,nan
Andorra,1998,nan,nan,nan,0.799780857,nan,nan,0.409264486,nan,0.504666922,0.193828411,nan,0.338375861,0.199772375,nan,nan,nan,nan,0.1893249,0.166666667,nan,0.0,0.0,0.775740997,0.396624498,0.55,0.067499999,nan,nan,nan,0.0,nan,0.098053571,0.0,nan,nan,nan,nan,nan,0.083989502,nan,0.966249388,nan,nan,nan,nan,1.0,0.0,nan,0.24414836,nan,nan,0.663529412,nan,nan,0.803033462,0.0708,0.0,0.0,0.6476,0.222222222,nan,nan,0.353503445,1.0,0.0,0.823820718,0.0,0.0,nan,0.32,nan
Andorra,1999,nan,nan,nan,0.79869206,nan,nan,0.431661799,nan,0.501291861,0.194269516,nan,0.339478623,0.197292375,nan,nan,nan,nan,0.1893249,0.166666667,nan,0.0,0.0,0.776068592,0.396624498,0.55,0.067499999,nan,nan,nan,0.0,nan,0.098053571,0.0,nan,nan,nan,nan,nan,0.083989502,nan,0.952749143,nan,nan,nan,nan,1.0,0.0,nan,0.35772273,nan,nan,0.663529412,nan,nan,0.802239561,0.0734,0.0,0.0,0.63768,0.222222222,nan,nan,0.357914493,1.0,0.0,0.821315527,0.0,0.0,nan,0.32,nan
Andorra,2000,nan,nan,nan,0.797603262,nan,nan,0.440744368,nan,0.501291861,0.194004252,nan,0.17901157,0.198192375,nan,nan,nan,nan,0.1893249,0.166666667,nan,0.0,0.0,0.776396156,0.396624498,0.55,0.067499999,nan,nan,nan,0.0,nan,0.098053571,0.0,nan,nan,nan,nan,nan,0.083989502,nan,0.952749143,nan,nan,nan,nan,1.0,0.0,nan,0.404723348,nan,nan,0.663529412,nan,nan,0.801445674,0.076,0.0,0.0,0.64128,0.222222222,nan,nan,0.355261854,0.360784425,0.0,0.818810369,0.0,0.0,nan,0.32,nan
Andorra,2001,nan,nan,nan,0.786424685,nan,nan,0.457371935,nan,0.501291861,0.193560869,nan,0.191462503,0.197292375,nan,nan,nan,nan,0.1893249,0.166666667,nan,0.0,0.0,0.767966318,0.396624498,0.55,0.067499999,nan,nan,nan,0.0,nan,0.098053571,0.0,nan,nan,nan,nan,nan,0.083989502,nan,0.952749143,nan,nan,nan,nan,1.0,0.0,nan,0.492527322,nan,nan,0.663529412,nan,nan,0.799112606,0.0802,0.0,0.0,0.63768,0.222222222,nan,nan,0.350828025,0.415021987,0.0,0.804883051,0.0,0.0,nan,0.32,nan
Andorra,2002,nan,nan,nan,0.775246098,nan,nan,0.463471332,nan,0.501291861,0.193077079,nan,0.196897256,0.186262372,nan,nan,nan,nan,0.1893249,0.166666667,nan,0.0,0.0,0.759536497,0.396624498,0.55,0.067499999,nan,nan,nan,0.0,nan,0.098053571,0.0,nan,nan,nan,nan,nan,0.083989502,nan,0.952749143,nan,nan,nan,nan,1.0,0.0,nan,0.527690473,nan,nan,0.663529412,nan,nan,0.796779521,0.0844,0.0,0.0,0.593559985,0.222222222,nan,nan,0.345990123,0.441598902,0.0,0.7909557,0.0,0.0,nan,0.32,nan
Andorra,2003,nan,nan,nan,0.763021391,nan,nan,0.500443145,nan,0.501291861,0.192327482,nan,0.196781377,0.175232375,nan,nan,nan,nan,0.1893249,0.166666667,nan,0.0,0.0,0.762839465,0.396624498,0.55,0.067499999,nan,nan,nan,0.0,nan,0.105897,0.0,nan,nan,nan,nan,nan,0.083989502,nan,0.952749143,nan,nan,nan,nan,1.0,0.0,nan,0.798566388,nan,nan,0.663529412,nan,nan,0.74592767,0.0886,0.0,0.0,0.54944,0.222222222,nan,nan,0.338494152,0.448631355,0.0,0.763203318,0.0,0.0,nan,0.32,nan
Andorra,2004,nan,nan,nan,0.757648679,nan,nan,0.51886056,nan,0.501144802,0.191729203,nan,0.194345634,0.175612376,nan,nan,nan,nan,0.1893249,0.166666667,nan,0.0,0.0,0.719477026,0.396624498,0.55,0.067499999,nan,nan,nan,0.0,nan,0.110947286,0.0,nan,nan,nan,nan,nan,0.083989502,nan,0.952749143,nan,nan,nan,nan,1.0,0.0,nan,0.861328044,nan,nan,0.662941176,nan,nan,0.755540091,0.0928,0.0,0.0,0.550960002,0.222222222,nan,nan,0.332511365,0.444871172,0.0,0.795820332,0.0,0.0,nan,0.32,nan
Andorra,2005,nan,nan,nan,0.7705899,nan,nan,0.524452552,nan,0.501144802,0.191512234,nan,0.19047387,0.175992372,nan,nan,nan,nan,0.1893249,0.166666667,nan,0.0,0.0,0.754039372,0.396624498,0.55,0.067499999,nan,nan,nan,0.0,nan,0.114526857,0.0,nan,nan,nan,nan,nan,0.083989502,nan,0.952749143,nan,nan,nan,nan,1.0,0.0,nan,0.920980553,nan,nan,0.662941176,nan,nan,0.736114247,0.097,0.0,0.0,0.552479987,0.222222222,nan,nan,0.330341675,0.431553806,0.0,0.787140429,0.0,0.0,nan,0.32,nan
Andorra,2006,nan,nan,nan,0.761987269,nan,nan,0.544146078,nan,0.501144802,0.191503621,nan,0.182209165,0.176372375,nan,nan,nan,nan,0.1893249,0.166666667,nan,0.0,0.0,0.755470735,0.396624498,0.55,0.067499999,nan,nan,nan,0.0,nan,0.138941857,0.0,nan,nan,nan,nan,nan,0.083989502,nan,0.952749143,nan,nan,nan,nan,1.0,0.0,nan,0.959900733,nan,nan,0.662941176,nan,nan,0.741472973,0.1016,0.0,0.0,0.554,0.222222222,nan,nan,0.330255546,0.398581114,0.0,0.768503804,0.0,0.0,nan,0.32,nan
Andorra,2007,nan,nan,nan,0.762754746,nan,nan,0.530336489,nan,0.501144802,0.19157026,nan,0.173602726,0.171752375,nan,nan,nan,nan,0.1893249,0.166666667,nan,0.0,0.0,0.759228518,0.396624498,0.55,0.067499999,nan,nan,nan,0.0,nan,0.149553285,0.0,nan,nan,nan,nan,nan,0.083989502,nan,0.952749143,nan,nan,nan,nan,1.0,0.0,nan,0.866923318,nan,nan,0.662941176,nan,nan,0.742826278,0.1062,0.0,0.0,0.53552,0.222222222,nan,nan,0.330921936,0.363488968,0.0,0.766280974,0.0,0.0,nan,0.32,nan
Andorra,2008,nan,nan,nan,0.769462034,nan,nan,0.534270238,nan,0.501144802,0.191844818,nan,0.163870172,0.167822374,nan,nan,nan,nan,0.1893249,0.166666667,nan,0.0,0.0,0.765050647,0.396624498,0.55,0.067499999,nan,nan,nan,0.0,nan,0.160164714,0.0,nan,nan,nan,nan,nan,0.083989502,nan,0.952749143,nan,nan,nan,nan,1.0,0.0,nan,0.863867125,nan,nan,0.662941176,nan,nan,0.743577319,0.1108,0.0,0.0,0.519799995,0.222222222,nan,nan,0.333667519,0.32181317,0.0,0.773873421,0.0,0.0,nan,0.32,nan
Andorra,2009,nan,nan,nan,0.769211186,nan,nan,0.535466888,nan,0.501144802,0.192178945,nan,0.160258834,0.163892375,nan,nan,nan,nan,0.1893249,0.166666667,nan,0.0,0.0,0.769026948,0.396624498,0.55,0.067499999,nan,nan,nan,0.0,nan,0.160164714,0.0,nan,nan,nan,nan,nan,0.083989502,nan,0.952749143,nan,nan,nan,nan,1.0,0.0,nan,0.857118576,nan,nan,0.662941176,nan,nan,0.749943217,0.1154,0.0,0.0,0.50408,0.222222222,nan,nan,0.337008785,0.304026549,0.0,0.769395423,0.0,0.0,nan,0.32,nan
Andorra,2010,nan,nan,nan,0.768964288,nan,nan,0.5341203,nan,0.501144802,0.192178945,nan,0.162985316,0.163892375,nan,nan,nan,nan,0.1893249,0.166666667,nan,0.0,0.0,0.766003325,0.396624498,0.55,0.067499999,nan,nan,nan,0.0,nan,0.160164714,0.0,nan,nan,nan,nan,nan,0.083989502,nan,0.952749143,nan,nan,nan,nan,1.0,0.0,nan,0.857515816,nan,nan,0.662941176,nan,nan,0.746378127,0.12,0.0,0.0,0.50408,0.222222222,nan,nan,0.337008785,0.314932477,0.0,0.77192525,0.0,0.0,nan,0.32,nan
Andorra,2011,nan,nan,nan,0.768964288,nan,nan,0.5341203,nan,0.501144802,0.192178945,nan,0.162985316,0.163892375,nan,nan,nan,nan,0.1893249,0.166666667,nan,0.0,0.0,0.766003325,0.396624498,0.55,0.067499999,nan,nan,nan,0.0,nan,0.160164714,0.0,nan,nan,nan,nan,nan,0.083989502,nan,0.952749143,nan,nan,nan,nan,1.0,0.0,nan,0.857515816,nan,nan,0.662941176,nan,nan,0.746378127,0.12,0.0,0.0,0.50408,0.222222222,nan,nan,0.337008785,0.314932477,0.0,0.77192525,0.0,0.0,nan,0.32,nan
Angola,1995,36.03599704,-14.30735428,0.381428571,0.172199854,0.245619775,-0.194046382,0.137961301,0.671376508,0.446886075,0.448785617,0.708883334,0.61513165,0.664570044,0.283974608,0.499607123,0.524899834,0.090878436,0.46061721,0.632764742,0.4,0.0028,0.049,0.267679202,0.335376262,0.35,0.207499997,0.326659941,0.283747603,0.366,0.738,0.0,0.008968571,0.057240887,0.008295161,0.3,0.616,nan,0.401,0.923857868,0.6,0.833289411,0.3,nan,0.449,0.858981511,nan,0.86,1.0,0.000183027,0.403,0.078802212,0.344117647,0.018047646,0.896000004,0.180323818,0.56,0.66,1.0,0.93984,0.260737107,0.25,0.55,0.380987795,1.0,0.393802105,0.170118147,0.57,0.844,0.004327,1.0,0.524416672
Angola,1996,36.01433219,-14.9285489,0.371428571,0.172199854,0.241625337,-0.204260215,0.137979841,0.668553343,0.447820266,0.448141647,0.710883334,0.596548996,0.66344518,0.283974608,0.492617905,0.521338693,0.093017404,0.456950549,0.632764742,0.4,0.0028,0.049,0.267679202,0.335376262,0.35,0.207499997,0.326659941,0.283747603,0.366,0.738,0.0,0.008968571,0.059505362,0.008295161,0.3,0.546,nan,0.401,0.923857868,0.62,0.838894556,0.3,nan,0.449,0.849967853,nan,0.86,1.0,0.000294268,0.403,0.078802212,0.344117647,0.018047646,0.896000004,0.180323818,0.55,0.644000015,1.0,0.93984,0.260737107,0.25,0.55,0.37261618,0.896875692,0.393802105,0.170118147,0.564000015,0.844,0.004327,1.0,0.524416672
Angola,1997,35.97259971,-15.34201746,0.368571429,0.166460951,0.238025663,-0.212986361,0.135529353,0.661185348,0.445301694,0.44866302,0.669283336,0.59962346,0.685093316,0.283974608,0.489753154,0.518573668,0.092526457,0.453283874,0.632764742,0.4,0.0028,0.049,0.25157795,0.335376262,0.35,0.207499997,0.326659941,0.283747603,0.366,0.738,0.0,0.008968571,0.200594664,0.008295161,0.3,0.526,nan,0.401,0.923857868,0.44,0.823783125,0.3,nan,0.449,0.838767365,nan,0.842000008,1.0,0.000612524,0.403,0.05493536,0.344117647,0.018047646,0.896000004,0.172813225,0.54,0.627999992,1.0,0.93984,0.260737107,0.25,0.55,0.379394031,0.908544625,0.393802105,0.192869544,0.557999992,0.844,0.004327,1.0,0.524416672
