ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
HUN,Hungary,10328965,10311238,10290486,10266570,10237530,10210971,10187576,10158608,10129552,10107146,10087065,10071370,10055780,10038188,10022650,10000023,9971000
ISL,Iceland,267468,268916,271128,274047,277381,281205,284968,287523,289521,292074,296734,303782,311566,317414,318499,318041,319000
IND,India,964486155,982553253,1000558144,1018471141,1036258683,1053898107,1071374264,1088694080,1105885689,1122991192,1140042863,1157038539,1173971629,1190863679,1207740408,1224614327,1241491960
IDN,Indonesia,199400339,202257039,205063468,207839287,210610776,213395411,216203499,219026365,221839235,224606531,227303175,229918547,232461746,234951154,237414495,239870937,242325638
IRN,"Iran, Islamic Republic of",59757114,60815686,61955730,63133032,64278307,65342319,66313553,67212850,68061695,68893323,69732007,70582086,71435498,72289291,73137148,73973630,74798599
IRQ,Iraq,20904351,21545638,22206597,22887833,23589967,24313641,24937728,25577836,26234373,26907763,27598437,28432904,29292601,30178292,31090763,32030823,32961959
IRL,Ireland,3608841,3637510,3674171,3712696,3754786,3805174,3866243,3931947,3996521,4070262,4159914,4260341,4356931,4425683,4458942,4474356,4487000
ISR,Israel,5545000,5692000,5836000,5971000,6125000,6289000,6439000,6570000,6689700,6809000,6930100,7053700,7180100,7308800,7485600,7623600,7765700
ITA,Italy,56844303,56860281,56890372,56906744,56916317,56942108,56977217,57157406,57604658,58175310,58607043,58941499,59375289,59832179,60192698,60483385,60770000
JAM,Jamaica,2480000,2509923.425,2534068.675,2556780.051,2574289.364,2589388.551,2604788.619,2617495.224,2625700,2638100,2650400,2663100,2675800,2687200,2695600,2702300,2709300
JPN,Japan,125439000,125761000,126091000,126410000,126650000,126870000,127149000,127445000,127718000,127761000,127773000,127756000,127770750,127704040,127557958,127450459,127817277
JOR,Jordan,4195000,4325045,4459121.395,4597400,4680500,4797500,4917500,5038000,5164000,5290000,5411500,5537000,5662000,5787000,5915000,6047000,6181000
KAZ,Kazakhstan,15815626.38,15577894.26,15333703.04,15071300.13,14928425.85,14883626,14858335,14858948,14909019,15012984,15147029,15308085,15484192,15673999,16093481,16323287,16558459
KEN,Kenya,27425720,28191597,28944780,29696410,30462154,31253701,32076186,32927864,33805301,34702176,35614576,36540948,37485246,38455418,39462188,40512682,41609728
KIR,Kiribati,77248,78431,79713,81085,82524,84010,85550,87147,88776,90398,91988,93534,95043,96532,98027,99546,101093
PRK,"Korea, Democratic People's Republic of",21770898,22038893,22278723,22495715,22698674,22894095,23083419,23264576,23436550,23597383,23745941,23882465,24008606,24126329,24238179,24346229,24451285
KOR,"Korea, Republic of",45093000,45525000,45954000,46287000,46617000,47008000,47357000,47622000,47859000,48039000,48138000,48372000,48598000,48949000,49182000,49410000,49779000
KWT,Kuwait,1627911,1628120,1678812,1763693,1857217,1940786,2009588,2069816,2126786,2189485,2264014,2351441,2447818,2548351,2646286,2736732,2818042
KGZ,Kyrgyzstan,4560400,4628400,4696400,4769000,4840400,4898400,4945100,4990700,5043300,5104700,5162600,5218400,5268400,5318700,5383300,5447900,5507000
LAO,Lao People's Democratic Republic,4795112,4907960,5016576,5120845,5220920,5317060,5408912,5496700,5582028,5667055,5753341,5841572,5931385,6022001,6112143,6200894,6288037
LVA,Latvia,2485056,2457222,2432851,2410019,2390482,2372985,2355011,2338624,2325342,2312819,2300512,2287948,2276100,2266094,2254834,2239008,2220000
LBN,Lebanon,3462974,3539137,3597350,3644171,3690033,3742329,3802903,3868504,3935421,3998042,4052420,4097457,4134872,4166915,4196990,4227597,4259405
LSO,Lesotho,1794531,1829222,1865218,1900962,1934337,1963878,1988983,2010261,2028976,2047006,2065752,2085561,2106128,2127412,2149201,2171318,2193843
LBR,Liberia,2094591,2203809,2360511,2540835,2710963,2847290,2939296,2996082,3037412,3092721,3182539,3313718,3477197,3658460,3835929,3994122,4128572
LBY,Libyan Arab Jamahiriya,4775009,4862665,4951076,5041233,5134324,5231189,5331311,5434293,5541062,5652797,5769709,5893738,6023053,6149620,6262667,6355112,6422772
LIE,Liechtenstein,30941,31328,31710,32090,32470,32853,33239,33626,34006,34365,34696,34995,35266,35521,35772,36032,36304
